SAMPLE POINT;DATE;Rain (mm)
MMS01;14/4/2021;0
MMS01;15/4/2021;0
MMS01;16/4/2021;0,2
MMS01;17/4/2021;0
MMS01;18/4/2021;0
MMS01;19/4/2021;9,6
MMS01;20/4/2021;0
MMS01;21/4/2021;0
MMS01;22/4/2021;0
MMS01;23/4/2021;2
MMS01;24/4/2021;3
MMS01;25/4/2021;0,4
MMS01;26/4/2021;0
MMS01;27/4/2021;0,2
MMS01;28/4/2021;0
MMS01;29/4/2021;0
MMS01;30/4/2021;0
MMS01;1/5/2021;0
MMS01;2/5/2021;0
MMS01;3/5/2021;0
MMS01;4/5/2021;0
MMS01;5/5/2021;0
MMS01;6/5/2021;0
MMS01;7/5/2021;0
MMS01;8/5/2021;0
MMS01;9/5/2021;0
MMS01;10/5/2021;0
MMS01;11/5/2021;0
MMS01;12/5/2021;0
MMS01;13/5/2021;0
MMS01;14/5/2021;0
MMS01;15/5/2021;3
MMS01;16/5/2021;0
MMS01;17/5/2021;0
MMS01;18/5/2021;0
MMS01;19/5/2021;0
MMS01;20/5/2021;0,2
MMS01;21/5/2021;0,4
MMS01;22/5/2021;0
MMS01;23/5/2021;0
MMS01;24/5/2021;0
MMS01;25/5/2021;0
MMS01;26/5/2021;0
MMS01;27/5/2021;0
MMS01;28/5/2021;25,4
MMS01;29/5/2021;0
MMS01;30/5/2021;0
MMS01;31/5/2021;1,4
MMS01;1/6/2021;0
MMS01;2/6/2021;0
MMS01;3/6/2021;0
MMS01;4/6/2021;0
MMS01;5/6/2021;0
MMS01;6/6/2021;0
MMS01;7/6/2021;4,2
MMS01;8/6/2021;0,2
MMS01;9/6/2021;0
MMS01;10/6/2021;0
MMS01;11/6/2021;2
MMS01;12/6/2021;0
MMS01;13/6/2021;3
MMS01;14/6/2021;2,4
MMS01;15/6/2021;0
MMS01;16/6/2021;0
MMS01;17/6/2021;0
MMS01;18/6/2021;1
MMS01;19/6/2021;0
MMS01;20/6/2021;0
MMS01;21/6/2021;0
MMS01;22/6/2021;0,2
MMS01;23/6/2021;0
MMS01;24/6/2021;0
MMS01;25/6/2021;0
MMS01;26/6/2021;0,4
MMS01;27/6/2021;0
MMS01;28/6/2021;0
MMS01;29/6/2021;0
MMS01;30/6/2021;0
MMS01;1/7/2021;0
MMS01;2/7/2021;0
MMS01;3/7/2021;0
MMS01;4/7/2021;0
MMS01;5/7/2021;0
MMS01;6/7/2021;0
MMS01;7/7/2021;0
MMS01;8/7/2021;0
MMS01;9/7/2021;0
MMS01;10/7/2021;0
MMS01;11/7/2021;0
MMS01;12/7/2021;0
MMS01;13/7/2021;0
MMS01;14/7/2021;0
MMS01;15/7/2021;0
MMS01;16/7/2021;0
MMS01;17/7/2021;0
MMS01;18/7/2021;0
MMS01;19/7/2021;0
MMS01;20/7/2021;2,4
MMS01;21/7/2021;0,2
MMS01;22/7/2021;0
MMS01;23/7/2021;0
MMS01;24/7/2021;0
MMS01;25/7/2021;0
MMS01;26/7/2021;0
MMS01;27/7/2021;0
MMS01;28/7/2021;0
MMS01;29/7/2021;0
MMS01;30/7/2021;0
MMS01;31/7/2021;0
MMS01;1/8/2021;0
MMS01;2/8/2021;0
MMS01;3/8/2021;0
MMS01;4/8/2021;0
MMS01;5/8/2021;0
MMS01;6/8/2021;0
MMS01;7/8/2021;0
MMS01;8/8/2021;0
MMS01;9/8/2021;0
MMS01;10/8/2021;0
MMS01;11/8/2021;12,6
MMS01;12/8/2021;0
MMS01;13/8/2021;0
MMS01;14/8/2021;0
MMS01;15/8/2021;0
MMS01;16/8/2021;0
MMS01;17/8/2021;0
MMS01;18/8/2021;0
MMS01;19/8/2021;0
MMS01;20/8/2021;0
MMS01;21/8/2021;0
MMS01;22/8/2021;0
MMS01;23/8/2021;0
MMS01;24/8/2021;0
MMS01;25/8/2021;0
MMS01;26/8/2021;1
MMS01;27/8/2021;0
MMS01;28/8/2021;0
MMS01;29/8/2021;0
MMS01;30/8/2021;0
MMS01;31/8/2021;16,6
MMS01;1/9/2021;0,4
MMS01;2/9/2021;0
MMS01;3/9/2021;0
MMS01;4/9/2021;0,2
MMS01;5/9/2021;0
MMS01;6/9/2021;0
MMS01;7/9/2021;0
MMS01;8/9/2021;2
MMS01;9/9/2021;0
MMS01;10/9/2021;2
MMS01;11/9/2021;0
MMS01;12/9/2021;0
MMS01;13/9/2021;0
MMS01;14/9/2021;0
MMS01;15/9/2021;0
MMS01;16/9/2021;0
MMS01;17/9/2021;0
MMS01;18/9/2021;1,6
MMS01;19/9/2021;0
MMS01;20/9/2021;0
MMS01;21/9/2021;0
MMS01;22/9/2021;6,2
MMS01;23/9/2021;0,2
MMS01;24/9/2021;0
MMS01;25/9/2021;0
MMS01;26/9/2021;0
MMS01;27/9/2021;0
MMS01;28/9/2021;4
MMS01;29/9/2021;1,8
MMS01;30/9/2021;0
MMS01;1/10/2021;0
MMS01;2/10/2021;0
MMS01;3/10/2021;0
MMS01;4/10/2021;0
MMS01;5/10/2021;0
MMS01;6/10/2021;0
MMS01;7/10/2021;0,2
MMS01;8/10/2021;10,2
MMS01;9/10/2021;0,8
MMS01;10/10/2021;20,2
MMS01;11/10/2021;41
MMS01;12/10/2021;3,4
MMS01;13/10/2021;0,2
MMS01;14/10/2021;45,8
MMS01;15/10/2021;80
MMS01;16/10/2021;9,6
MMS01;17/10/2021;0,2
MMS01;18/10/2021;1,4
MMS01;19/10/2021;0
MMS01;20/10/2021;0
MMS01;21/10/2021;0
MMS01;22/10/2021;0
MMS01;23/10/2021;0
MMS01;24/10/2021;2,8
MMS01;25/10/2021;0
MMS01;26/10/2021;0
MMS01;27/10/2021;0
MMS01;28/10/2021;0
